campus	cdc_campus	school_level	sln	campus_name	fall_enrollment	cumul_enrollment	black	latino	white	native_amer	asian	pac_isl	two_plus	ecodis	el	atrisk	number_of_campuses	disd	year_growth_rate	rel_perf_staar_only_scale	d1_staar_raw	EcoDisRange	ay	parent_pct_pos	student_survey_pct	student_survey_scale	extracurricular_participation_pct	extracurricular_participation_scale	discr_removal_rate	discr_removal_rateNEW	original_disc_adm_rem_g21	dpop_rate_enr	dpop_rate_cumul	fac_pct_pos	mot30_item_smooshed	mot30_n	mot30_pct_pos	mot25_item_smooshed	mot25_n	mot25_pct_pos	hyg4_item_smooshed	hyg4_n	hyg4_pct_pos	hyg8_item_smooshed	hyg8_n	hyg8_pct_pos	hyg37_item_smooshed	hyg37_n	hyg37_pct_pos	hyg38_item_smooshed	hyg38_n	hyg38_pct_pos	mot19_item_smooshed	mot19_n	mot19_pct_pos	mot42_item_smooshed	mot42_n	mot42_pct_pos	hyg43_item_smooshed	hyg43_n	hyg43_pct_pos	hyg44_item_smooshed	hyg44_n	hyg44_pct_pos	hyg46_item_smooshed	hyg46_n	hyg46_pct_pos	hyg13_item_smooshed	hyg13_n	hyg13_pct_pos	hyg14_item_smooshed	hyg14_n	hyg14_pct_pos	BeliefsandPriorities	CollegeGoingCulture	CultureofFeedbackandSupport	PositiveCultureandEnvironment	TeacherPrincipalTrust	TeacherTeacherTrust	growth_tests_denominator	BothAlllevelstoDidNotMeet_1	BothAlllevelstoApproaches1	BothAlllevelstoMeets_1	BothAlllevelstoMasters_NA	year_growth_num	excr_acct_weight	stu_survey_acct_weight	extracurricular_spending_all_funds	extracurricular_spending_general_fund	discretionary_admin_removals_n	removals	discipline_pop	y2	x2
057905193	057905193	Elementary	193	JOHN J PERSHING EL	460	518	16.7	78.7	1.7	0.7	2	0	0.2	92.6	60.9	68.7	1	y	69.8412698412698	90	54	92.1 to 93	2019	81.6	87	82	 1.000 	100	0.428571428571429	0.428571428571429	-999	1.95652173913044	0.0173745173745174	84.8	Teachersexpectmoststudentsinthisschooltogotocollege.	35	88.5714285714286	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	29	86.2068965517241	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	45	86.6666666666667	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	47	82.9787234042553	Teachersinthisschooltrusteachother	29	86.2068965517241	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	29	79.3103448275862	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	47	80.8510638297872	Theprincipalhasconfidenceintheexpertiseoftheteachers.	29	86.2068965517241	Itrusttheprincipalathisorherword.	29	79.3103448275862	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	29	72.4137931034483	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	29	82.7586206896552	Iusuallylookforwardtoworkingeachdayatthisschool.	47	89.3617021276596	IbelieveIworkinanenvironmentofsupportandrespect.	47	85.1063829787234	88.4097035040431	91.866028708134	77.5862068965517	80.6382978723404	82.2660098522168	87.9310344827586	252	23	28	54	71	176	0.05	0.05	53	10	9	21	9	32.887019	-96.809839
057905194	057905194	Elementary	194	K B POLK CENTER FOR ACADEMICALLY T	409	455	22	74.1	0.7	1.2	1.5	0	0.5	91	51.6	64.3	1	y	65.0862068965517	75	40	90.1 to 91	2019	89.2	82	74	 1.000 	100	1	1	-999	2.20048899755501	0.0197802197802198	80.1	Teachersexpectmoststudentsinthisschooltogotocollege.	39	84.6153846153846	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	33	75.7575757575758	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	52	78.8461538461538	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	53	79.2452830188679	Teachersinthisschooltrusteachother	33	75.7575757575758	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	32	75	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	52	65.3846153846154	Theprincipalhasconfidenceintheexpertiseoftheteachers.	33	72.7272727272727	Itrusttheprincipalathisorherword.	33	72.7272727272727	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	33	69.6969696969697	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	32	78.125	Iusuallylookforwardtoworkingeachdayatthisschool.	53	83.0188679245283	IbelieveIworkinanenvironmentofsupportandrespect.	53	83.0188679245283	86.2559241706161	90.3765690376569	69.1919191919192	79.8479087452472	74.6724890829694	80.1526717557252	232	34	43	27	47	151	0.05	0.05	14	12	9	9	9	32.842939	-96.831541
057905195	057905195	Elementary	195	PRESTON HOLLOW EL	449	480	17.1	71	10	0.7	0.7	0.2	0.2	83.7	61.2	67	1	y	69.1943127962085	91	59	83.1 to 84	2019	95.6	86	80	 1.000 	100	1	1	-999	2.00445434298441	0.01875	74.2	Teachersexpectmoststudentsinthisschooltogotocollege.	38	92.1052631578947	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	30	66.6666666666667	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	45	71.1111111111111	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	46	69.5652173913043	Teachersinthisschooltrusteachother	30	76.6666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	30	80	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	45	73.3333333333333	Theprincipalhasconfidenceintheexpertiseoftheteachers.	30	86.6666666666667	Itrusttheprincipalathisorherword.	30	63.3333333333333	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	30	66.6666666666667	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	30	60	Iusuallylookforwardtoworkingeachdayatthisschool.	45	73.3333333333333	IbelieveIworkinanenvironmentofsupportandrespect.	45	73.3333333333333	74.6556473829201	87.280701754386	68.8888888888889	65.924276169265	65.7142857142857	82.3529411764706	211	6	32	31	77	146	0.05	0.05	21	21	9	9	9	32.880415	-96.795470
057905197	057905197	Elementary	197	JOHN H REAGAN EL	345	344	3.2	94.5	1.4	0.6	0.3	0	0	95.1	65.8	68.7	1	y	62.82722513089	86	49	95.1 to 96	2019	89.3	81	72	 0.866 	77	NULL	0	NULL	0	0	87.2	Teachersexpectmoststudentsinthisschooltogotocollege.	31	96.7741935483871	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	23	82.6086956521739	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	47	85.1063829787234	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	49	83.6734693877551	Teachersinthisschooltrusteachother	24	95.8333333333333	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	24	91.6666666666667	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	48	83.3333333333333	Theprincipalhasconfidenceintheexpertiseoftheteachers.	24	75	Itrusttheprincipalathisorherword.	24	79.1666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	23	78.2608695652174	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	24	83.3333333333333	Iusuallylookforwardtoworkingeachdayatthisschool.	49	87.7551020408163	IbelieveIworkinanenvironmentofsupportandrespect.	49	85.7142857142857	89.0339425587467	94.5945945945946	83.0985915492958	83.2310838445808	78.4431137724551	94.7916666666667	191	8	31	36	45	120	0.05	0.05	27	27	0	0	0	32.746810	-96.830999
057905198	057905198	Elementary	198	MARTHA TURNER REILLY EL	553	599	12.7	73.4	11.8	0.5	0.5	0	1.1	80.1	44.1	51	1	y	71.3740458015267	90	56	80.1 to 81	2019	91.7	83	75	 1.000 	100	1	1	-999	1.62748643761302	0.015025041736227	89.9	Teachersexpectmoststudentsinthisschooltogotocollege.	28	92.8571428571429	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	23	82.6086956521739	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	35	91.4285714285714	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	36	88.8888888888889	Teachersinthisschooltrusteachother	23	73.9130434782609	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	23	86.9565217391304	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	36	86.1111111111111	Theprincipalhasconfidenceintheexpertiseoftheteachers.	23	95.6521739130435	Itrusttheprincipalathisorherword.	23	95.6521739130435	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	23	91.304347826087	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	23	95.6521739130435	Iusuallylookforwardtoworkingeachdayatthisschool.	36	91.6666666666667	IbelieveIworkinanenvironmentofsupportandrespect.	36	94.4444444444444	93.6619718309859	93.4131736526946	83.3333333333333	89.1364902506964	94.4099378881988	85.7142857142857	262	6	39	39	103	187	0.05	0.05	2	2	9	9	9	32.855369	-96.688294
057905199	057905199	Elementary	199	REINHARDT EL	515	569	6	86.6	5.6	0.4	0	0	1.4	87.6	52.8	61.4	1	y	65.3374233128834	87	51	87.1 to 88	2019	92.9	88	84	 0.973 	79	1	1	-999	1.74757281553398	0.015817223198594	89	Teachersexpectmoststudentsinthisschooltogotocollege.	36	91.6666666666667	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	32	84.375	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	41	87.8048780487805	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	42	90.4761904761905	Teachersinthisschooltrusteachother	32	68.75	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	32	81.25	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	42	71.4285714285714	Theprincipalhasconfidenceintheexpertiseoftheteachers.	32	100	Itrusttheprincipalathisorherword.	32	87.5	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	32	84.375	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	31	90.3225806451613	Iusuallylookforwardtoworkingeachdayatthisschool.	42	95.2380952380952	IbelieveIworkinanenvironmentofsupportandrespect.	42	92.8571428571429	93.6936936936937	94.3661971830986	86.7724867724868	84.7619047619048	92.3423423423423	81.8897637795276	326	14	44	59	96	213	0.05	0.05	30	29	9	9	9	32.837301	-96.692022
057905200	057905200	Elementary	200	JOSEPH J RHOADS LEARNING CENTER	642	732	58.1	39.6	1.6	0.3	0	0	0.5	97.5	35.4	49.7	1	y	74.3589743589744	63	33	97.1 to 98	2019	85.5	84	77	 0.409 	70	0.12	0.12	-999	7.47663551401869	0.0655737704918033	59.7	Teachersexpectmoststudentsinthisschooltogotocollege.	39	79.4871794871795	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	30	53.3333333333333	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	50	66	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	52	53.8461538461538	Teachersinthisschooltrusteachother	30	56.6666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	30	63.3333333333333	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	52	55.7692307692308	Theprincipalhasconfidenceintheexpertiseoftheteachers.	30	40	Itrusttheprincipalathisorherword.	30	46.6666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	30	43.3333333333333	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	30	43.3333333333333	Iusuallylookforwardtoworkingeachdayatthisschool.	52	61.5384615384615	IbelieveIworkinanenvironmentofsupportandrespect.	52	53.8461538461538	68.780487804878	74.2489270386266	56.4245810055866	49.7109826589595	44.2857142857143	64.7058823529412	312	55	97	44	36	232	0.05	0.05	20	20	9	75	48	32.763587	-96.748476
057905201	057905201	Elementary	201	CHARLES RICE LEARNING CENTER	542	571	86	11.3	0.6	0.6	0	0	1.7	96.3	5.4	16.2	1	y	68.4	89	52	96.1 to 97	2019	86.0	86	80	 0.957 	79	1	1	-999	1.66051660516605	0.0157618213660245	91.7	Teachersexpectmoststudentsinthisschooltogotocollege.	29	100	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	24	91.6666666666667	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	37	91.8918918918919	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	39	87.1794871794872	Teachersinthisschooltrusteachother	24	91.6666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	24	95.8333333333333	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	39	82.051282051282	Theprincipalhasconfidenceintheexpertiseoftheteachers.	24	95.8333333333333	Itrusttheprincipalathisorherword.	24	95.8333333333333	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	24	95.8333333333333	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	24	95.8333333333333	Iusuallylookforwardtoworkingeachdayatthisschool.	39	87.1794871794872	IbelieveIworkinanenvironmentofsupportandrespect.	39	92.3076923076923	92.2330097087379	95.9537572254335	94.4444444444444	79.6391752577319	95.2380952380952	92.7083333333333	250	13	36	27	95	171	0.05	0.05	18	16	9	9	9	32.756133	-96.761667
057905202	057905202	Elementary	202	ORAN M ROBERTS EL	565	612	15.8	81.9	1.8	0	0	0	0.5	93.8	54.9	65	1	y	61.7241379310345	79	42	93.1 to 94	2019	85.3	81	72	 0.969 	79	0.559322033898305	0.559322033898305	33	5.84070796460177	0.053921568627451	59.5	Teachersexpectmoststudentsinthisschooltogotocollege.	32	78.125	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	26	57.6923076923077	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	45	68.8888888888889	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	46	56.5217391304348	Teachersinthisschooltrusteachother	26	38.4615384615385	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	26	30.7692307692308	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	45	55.5555555555556	Theprincipalhasconfidenceintheexpertiseoftheteachers.	26	53.8461538461538	Itrusttheprincipalathisorherword.	26	53.8461538461538	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	26	57.6923076923077	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	26	50	Iusuallylookforwardtoworkingeachdayatthisschool.	45	57.7777777777778	IbelieveIworkinanenvironmentofsupportandrespect.	45	53.3333333333333	72.3756906077348	75.2631578947369	61.5384615384615	49.4432071269488	54.3956043956044	44.2307692307692	290	24	64	38	53	179	0.05	0.05	35	25	33	59	33	32.788702	-96.753630
057905205	057905205	Elementary	205	CLINTON P RUSSELL EL	671	697	13.6	85.2	0.7	0.1	0.1	0	0.1	91.4	64.5	74.7	1	y	61.8686868686869	74	39	91.1 to 92	2019	86.8	81	72	 0.374 	67	0.351351351351351	0.351351351351351	13	3.725782414307	0.0358680057388809	72.3	Teachersexpectmoststudentsinthisschooltogotocollege.	44	79.5454545454545	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	35	60	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	67	79.1044776119403	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	68	73.5294117647059	Teachersinthisschooltrusteachother	35	71.4285714285714	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	35	68.5714285714286	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	66	71.2121212121212	Theprincipalhasconfidenceintheexpertiseoftheteachers.	34	67.6470588235294	Itrusttheprincipalathisorherword.	34	67.6470588235294	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	34	67.6470588235294	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	34	73.5294117647059	Iusuallylookforwardtoworkingeachdayatthisschool.	66	80.3030303030303	IbelieveIworkinanenvironmentofsupportandrespect.	65	73.8461538461539	81.3780260707635	82.2393822393822	58.5714285714286	67.5265553869499	67.6470588235294	76.4285714285714	396	53	71	44	77	245	0.05	0.05	9	9	13	37	25	32.709237	-96.823578
057905207	057905207	Elementary	207	SAN JACINTO EL	469	499	19.4	79.1	0.6	0.4	0	0	0.4	98.1	63.8	72.7	1	y	64.9402390438247	74	38	98.1 to 99	2019	87.7	83	75	 0.997 	88	1	1	10	1.91897654584222	0.0180360721442886	65.9	Teachersexpectmoststudentsinthisschooltogotocollege.	36	75	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	29	55.1724137931034	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	55	58.1818181818182	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	56	60.7142857142857	Teachersinthisschooltrusteachother	29	75.8620689655172	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	29	79.3103448275862	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	56	57.1428571428571	Theprincipalhasconfidenceintheexpertiseoftheteachers.	29	41.3793103448276	Itrusttheprincipalathisorherword.	29	48.2758620689655	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	29	51.7241379310345	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	29	51.7241379310345	Iusuallylookforwardtoworkingeachdayatthisschool.	56	80.3571428571429	IbelieveIworkinanenvironmentofsupportandrespect.	56	75	69.1609977324263	82.4074074074074	58.0459770114943	57.6785714285714	46.3054187192118	81.8965517241379	251	42	37	30	54	163	0.05	0.05	6	5	10	10	9	32.757692	-96.685874
057905208	057905208	Elementary	208	SEAGOVILLE EL	707	789	14.7	66.1	18.4	0.4	0	0	0.4	89.1	47.4	60.5	1	y	65.7060518731988	74	39	89.1 to 90	2019	91.5	80	70	 1.000 	100	0.264705882352941	0.264705882352941	-999	3.67751060820368	0.0329531051964512	82.2	Teachersexpectmoststudentsinthisschooltogotocollege.	44	90.9090909090909	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	35	85.7142857142857	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	57	80.7017543859649	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	58	65.5172413793103	Teachersinthisschooltrusteachother	35	77.1428571428572	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	35	82.8571428571429	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	57	77.1929824561403	Theprincipalhasconfidenceintheexpertiseoftheteachers.	34	85.2941176470588	Itrusttheprincipalathisorherword.	35	82.8571428571429	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	35	77.1428571428572	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	35	80	Iusuallylookforwardtoworkingeachdayatthisschool.	56	87.5	IbelieveIworkinanenvironmentofsupportandrespect.	57	78.9473684210526	81.0043668122271	90.9090909090909	83.3333333333333	73.2394366197183	80.7377049180328	84.2857142857143	347	34	79	41	74	228	0.05	0.05	18	18	9	34	26	32.641494	-96.539730
057905209	057905209	Elementary	209	ASCHER SILBERSTEIN EL	704	732	4.7	94	0.9	0.4	0	0	0	94.6	69	76	1	y	69.7459584295612	90	55	94.1 to 95	2019	90.6	89	85	 0.978 	79	0.818181818181818	0.818181818181818	-999	1.27840909090909	0.0122950819672131	85.7	Teachersexpectmoststudentsinthisschooltogotocollege.	47	85.1063829787234	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	39	76.9230769230769	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	68	80.8823529411765	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	70	84.2857142857143	Teachersinthisschooltrusteachother	40	77.5	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	40	72.5	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	69	79.7101449275362	Theprincipalhasconfidenceintheexpertiseoftheteachers.	40	97.5	Itrusttheprincipalathisorherword.	40	90	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	40	82.5	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	40	85	Iusuallylookforwardtoworkingeachdayatthisschool.	69	92.7536231884058	IbelieveIworkinanenvironmentofsupportandrespect.	69	86.9565217391304	89.6551724137931	93.006993006993	82.8451882845188	84.3478260869565	87.1428571428571	77.5	433	24	72	76	130	302	0.05	0.05	21	19	9	11	9	32.767656	-96.719843
057905210	057905210	Elementary	210	LESLIE A STEMMONS EL	711	746	3.9	93.7	1.1	1	0.3	0	0	90.2	65	70.5	1	y	68.0790960451977	88	52	90.1 to 91	2019	88.5	83	75	 0.998 	89	1	1	-999	1.26582278481013	0.0120643431635389	71.9	Teachersexpectmoststudentsinthisschooltogotocollege.	50	94	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	43	65.1162790697674	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	64	65.625	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	65	67.6923076923077	Teachersinthisschooltrusteachother	43	79.0697674418605	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	43	76.7441860465116	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	64	53.125	Theprincipalhasconfidenceintheexpertiseoftheteachers.	43	48.8372093023256	Itrusttheprincipalathisorherword.	43	48.8372093023256	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	43	60.4651162790698	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	43	58.1395348837209	Iusuallylookforwardtoworkingeachdayatthisschool.	64	75	IbelieveIworkinanenvironmentofsupportandrespect.	64	62.5	74.124513618677	94.314381270903	66.2790697674419	59.84375	52.4916943521595	84.1176470588235	354	15	58	46	122	241	0.05	0.05	9	9	9	9	9	32.716018	-96.900677
057905211	057905211	Elementary	211	STEVENS PARK EL	710	811	6.6	89.9	2.7	0.3	0.1	0.1	0.3	99.3	58.6	68	1	y	53.2051282051282	77	40	99.1 to 100	2019	89.3	86	80	 0.999 	90	1	1	-999	1.26760563380282	0.0110974106041924	79.6	Teachersexpectmoststudentsinthisschooltogotocollege.	46	89.1304347826087	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	40	77.5	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	65	81.5384615384615	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	66	72.7272727272727	Teachersinthisschooltrusteachother	40	80	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	40	80	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	66	72.7272727272727	Theprincipalhasconfidenceintheexpertiseoftheteachers.	40	82.5	Itrusttheprincipalathisorherword.	40	85	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	40	77.5	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	40	85	Iusuallylookforwardtoworkingeachdayatthisschool.	66	81.8181818181818	IbelieveIworkinanenvironmentofsupportandrespect.	66	77.2727272727273	81.7490494296578	88.9285714285714	69.8744769874477	69.195751138088	83.5714285714286	84.375	468	35	80	74	60	249	0.05	0.05	14	11	9	9	9	32.760087	-96.864798
057905213	057905213	Elementary	213	T G TERRY EL	390	416	24.9	72.8	1.3	0.8	0	0	0.3	95.9	50.8	60.5	1	y	69.3548387096774	83	46	95.1 to 96	2019	80.5	80	70	 1.000 	100	0.833333333333333	0.833333333333333	25	3.84615384615385	0.0360576923076923	74	Teachersexpectmoststudentsinthisschooltogotocollege.	30	93.3333333333333	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	23	60.8695652173913	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	42	66.6666666666667	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	43	53.4883720930233	Teachersinthisschooltrusteachother	23	91.304347826087	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	23	91.304347826087	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	43	58.1395348837209	Theprincipalhasconfidenceintheexpertiseoftheteachers.	23	69.5652173913043	Itrusttheprincipalathisorherword.	23	60.8695652173913	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	23	60.8695652173913	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	23	69.5652173913043	Iusuallylookforwardtoworkingeachdayatthisschool.	43	55.8139534883721	IbelieveIworkinanenvironmentofsupportandrespect.	43	60.4651162790698	70.4678362573099	89.4444444444444	64.4927536231884	59.0697674418605	67.0807453416149	93.4782608695652	186	17	35	29	48	129	0.05	0.05	15	15	25	30	15	32.665852	-96.829658
